"n","area_f","area_e","area_fe","area_fer","area_cli","area_rand","area_rand_lo","area_rand_hi","spread_f","spread_e","spread_fe","spread_fer","spread_cli","spread_rand","spread_rand_lo","spread_rand_hi","celln5_f","celln5_e","celln5_fe","celln5_fer","celln5_cli","celln5_rand","celln5_rand_lo","celln5_rand_hi","cellm5_f","cellm5_e","cellm5_fe","cellm5_fer","cellm5_cli","cellm5_rand","cellm5_rand_lo","cellm5_rand_hi","celln10_f","celln10_e","celln10_fe","celln10_fer","celln10_cli","celln10_rand","celln10_rand_lo","celln10_rand_hi","cellm10_f","cellm10_e","cellm10_fe","cellm10_fer","cellm10_cli","cellm10_rand","cellm10_rand_lo","cellm10_rand_hi"
258,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.6853782571409,21.4991706310129,23.4262472769809,0.14939078680779,0.122634021324045,0.141591998073226,0.137215401253233,NA,0.120125517216966,0.112874910608148,0.126716473630888,21,19,21,20,NA,20,19,21,12.2857142857143,13.5789473684211,12.2857142857143,12.9,NA,12.9,12.2857142857143,13.5789473684211,53,48,53,52,NA,50,47,52,4.86792452830189,5.375,4.86792452830189,4.96153846153846,NA,5.16,4.96153846153846,5.48936170212766
257,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.6789780513509,21.5792249166884,23.434006682543,0.149847546081197,0.123126413364612,0.142046881389099,0.138282851795084,NA,0.1201535805452,0.114140218875343,0.126680185885244,21,19,21,20,NA,20,19,21,12.2380952380952,13.5263157894737,12.2380952380952,12.85,NA,12.85,12.2380952380952,13.5263157894737,53,48,53,52,NA,50,47,52,4.84905660377358,5.35416666666667,4.84905660377358,4.94230769230769,NA,5.14,4.94230769230769,5.46808510638298
256,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.6556298609116,21.6001282054922,23.434006682543,0.150291155297137,0.122499776769661,0.142131816928167,0.139089707344683,NA,0.120351011104486,0.113969284379948,0.127042760167104,21,19,21,20,NA,20,19,21,12.1904761904762,13.4736842105263,12.1904761904762,12.8,NA,12.8,12.1904761904762,13.4736842105263,53,48,53,52,NA,49,47,52,4.83018867924528,5.33333333333333,4.83018867924528,4.92307692307692,NA,5.22448979591837,4.92307692307692,5.4468085106383
255,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.6813920200567,21.4866876959301,23.434006682543,0.150760314031424,0.122921300386331,0.142867689725359,0.139877173018508,NA,0.120441835975955,0.113810715040864,0.127275547624987,21,19,21,20,NA,20,19,21,12.1428571428571,13.4210526315789,12.1428571428571,12.75,NA,12.75,12.1428571428571,13.4210526315789,53,48,53,52,NA,50,47,52,4.81132075471698,5.3125,4.81132075471698,4.90384615384615,NA,5.1,4.90384615384615,5.42553191489362
254,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.692374512662,21.5610805683918,23.4045086821775,0.151443422370761,0.122920681664714,0.14349167529149,0.141083883682616,NA,0.121089877160664,0.114106463208532,0.127887575765253,21,19,21,20,NA,20,19,21,12.0952380952381,13.3684210526316,12.0952380952381,12.7,NA,12.7,12.0952380952381,13.3684210526316,53,48,53,52,NA,50,47,52,4.79245283018868,5.29166666666667,4.79245283018868,4.88461538461539,NA,5.08,4.88461538461539,5.40425531914894
253,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.6300478209759,21.5463282058687,23.4262472769809,0.152214918883706,0.121608494961099,0.142121264456633,0.140970161528273,NA,0.121442039453986,0.114156048512512,0.128161579991212,21,19,20,20,NA,20,19,21,12.047619047619,13.3157894736842,12.65,12.65,NA,12.65,12.047619047619,13.3157894736842,53,48,52,52,NA,50,47,52,4.77358490566038,5.27083333333333,4.86538461538461,4.86538461538461,NA,5.06,4.86538461538461,5.38297872340426
252,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.6594630048717,21.4208028580317,23.4262472769809,0.153051471517853,0.121862700532909,0.142930134710353,0.141546133855381,NA,0.121432579936668,0.114612107690216,0.128171660447345,21,19,20,20,NA,20,19,21,12,13.2631578947368,12.6,12.6,NA,12.6,12,13.2631578947368,53,48,52,52,NA,49,47,52,4.75471698113208,5.25,4.84615384615385,4.84615384615385,NA,5.14285714285714,4.84615384615385,5.36170212765957
251,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.6174964253759,21.4597852724063,23.4262472769809,0.153404159295596,0.122330852457061,0.14263523186374,0.142125643285488,NA,0.121632190087943,0.114217176698557,0.128526196434097,21,19,20,20,NA,20,19,21,11.952380952381,13.2105263157895,12.55,12.55,NA,12.55,11.952380952381,13.2105263157895,53,48,52,52,NA,49,47,52,4.73584905660377,5.22916666666667,4.82692307692308,4.82692307692308,NA,5.12244897959184,4.82692307692308,5.34042553191489
250,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.6204287388412,21.4607535332984,23.3721110136735,0.154181508539024,0.122977040019782,0.142204943325505,0.142649092998859,NA,0.121693598056374,0.114426885234735,0.128171475147257,21,19,20,20,NA,20,19,21,11.9047619047619,13.1578947368421,12.5,12.5,NA,12.5,11.9047619047619,13.1578947368421,53,48,52,52,NA,49,46,52,4.71698113207547,5.20833333333333,4.80769230769231,4.80769230769231,NA,5.10204081632653,4.80769230769231,5.43478260869565
249,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.6148602678326,21.5105537825137,23.3567567761853,0.155016007167205,0.123136923830118,0.143335903597284,0.143292606746281,NA,0.122041412478854,0.11514462584455,0.128952470009191,21,19,20,20,NA,20,19,21,11.8571428571429,13.1052631578947,12.45,12.45,NA,12.45,11.8571428571429,13.1052631578947,53,48,52,52,NA,49,47,52,4.69811320754717,5.1875,4.78846153846154,4.78846153846154,NA,5.08163265306122,4.78846153846154,5.29787234042553
248,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.5690273994622,21.4848162798402,23.3721110136735,0.155501454975841,0.123684377010727,0.14376312576253,0.143706392473832,NA,0.122411959314212,0.115404035356242,0.129863592774727,21,19,20,20,NA,20,19,21,11.8095238095238,13.0526315789474,12.4,12.4,NA,12.4,11.8095238095238,13.0526315789474,53,48,52,52,NA,49,47,52,4.67924528301887,5.16666666666667,4.76923076923077,4.76923076923077,NA,5.06122448979592,4.76923076923077,5.27659574468085
247,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.621391249928,21.4488769870178,23.4262472769809,0.15660270612802,0.123913782691631,0.144284388399144,0.144434718730026,NA,0.122811152020732,0.115564642962496,0.129481061700502,21,19,20,20,NA,20,19,21,11.7619047619048,13,12.35,12.35,NA,12.35,11.7619047619048,13,53,48,52,52,NA,49,47,52,4.66037735849057,5.14583333333333,4.75,4.75,NA,5.04081632653061,4.75,5.25531914893617
246,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.5766713920278,21.4028832730193,23.3721110136735,0.158117098603651,0.124340157568667,0.144885225173768,0.145314524861304,NA,0.122632947558382,0.115612776051711,0.129759687642861,21,19,20,20,NA,20,19,21,11.7142857142857,12.9473684210526,12.3,12.3,NA,12.3,11.7142857142857,12.9473684210526,53,48,52,52,NA,49,46,52,4.64150943396226,5.125,4.73076923076923,4.73076923076923,NA,5.02040816326531,4.73076923076923,5.23404255319149
245,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.5574260367304,21.3636174450693,23.3643516081113,0.158533743610836,0.124395498278594,0.145597863722438,0.145941672400169,NA,0.123132878862086,0.115534281174343,0.130207411151773,21,19,20,20,NA,20,19,21,11.6666666666667,12.8947368421053,12.25,12.25,NA,12.25,11.6666666666667,12.8947368421053,53,48,52,52,NA,49,46,52,4.62264150943396,5.10416666666667,4.71153846153846,4.71153846153846,NA,5,4.71153846153846,5.32608695652174
244,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.5159295360095,21.4068562434088,23.3643516081113,0.159278270432394,0.124732845284979,0.146095646408689,0.14645705873821,NA,0.123047347337532,0.115877171109703,0.130061562707061,21,19,20,20,NA,20,19,21,11.6190476190476,12.8421052631579,12.2,12.2,NA,12.2,11.6190476190476,12.8421052631579,53,48,52,52,NA,49,46,52,4.60377358490566,5.08333333333333,4.69230769230769,4.69230769230769,NA,4.97959183673469,4.69230769230769,5.30434782608696
243,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.5553278514006,21.3837468205491,23.3429773393642,0.160126825278846,0.125810426491924,0.147170844034413,0.146970080880399,NA,0.123333059193384,0.115715157278625,0.130785850338008,21,19,20,20,NA,20,18,21,11.5714285714286,12.7894736842105,12.15,12.15,NA,12.15,11.5714285714286,13.5,53,48,52,52,NA,49,46,52,4.58490566037736,5.0625,4.67307692307692,4.67307692307692,NA,4.95918367346939,4.67307692307692,5.28260869565217
242,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.5304521122253,21.3972674984144,23.339722589019,0.160892894124714,0.1258585640333,0.147801445859676,0.147816044992345,NA,0.12369527304947,0.116175672254852,0.130974466217363,21,19,20,20,NA,20,19,21,11.5238095238095,12.7368421052632,12.1,12.1,NA,12.1,11.5238095238095,12.7368421052632,53,48,52,52,NA,49,46,51,4.56603773584906,5.04166666666667,4.65384615384615,4.65384615384615,NA,4.93877551020408,4.74509803921569,5.26086956521739
241,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.4994751955098,21.3134299226337,23.3567567761853,0.161573632609429,0.126070874988052,0.148729091612171,0.14915758452742,NA,0.124257383685205,0.116840452303637,0.131312999980284,21,19,20,20,NA,20,18,21,11.4761904761905,12.6842105263158,12.05,12.05,NA,12.05,11.4761904761905,13.3888888888889,53,48,52,52,NA,49,46,52,4.54716981132075,5.02083333333333,4.63461538461539,4.63461538461539,NA,4.91836734693878,4.63461538461539,5.23913043478261
240,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.514042442256,21.3957684745842,23.3721110136735,0.162150085147334,0.125315168687158,0.149438800368597,0.149623304435382,NA,0.124496792149593,0.116482508363591,0.131685798783151,21,19,20,20,NA,20,19,21,11.4285714285714,12.6315789473684,12,12,NA,12,11.4285714285714,12.6315789473684,53,48,52,52,NA,49,46,51,4.52830188679245,5,4.61538461538461,4.61538461538461,NA,4.89795918367347,4.70588235294118,5.21739130434783
239,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.4941194393877,21.2387382619539,23.321253751631,0.162571807617461,0.125839497360006,0.150089575857875,0.149644007899982,NA,0.124502134557932,0.115827502211365,0.131931851160104,21,19,20,20,NA,20,18,21,11.3809523809524,12.5789473684211,11.95,11.95,NA,11.95,11.3809523809524,13.2777777777778,53,48,52,52,NA,49,46,51,4.50943396226415,4.97916666666667,4.59615384615385,4.59615384615385,NA,4.87755102040816,4.68627450980392,5.19565217391304
238,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.4848595834312,21.2496658648721,23.342613013308,0.163896456455742,0.126216879346628,0.151083910677257,0.150456567577732,NA,0.124806999413583,0.116559021161025,0.132214196343249,21,19,20,20,NA,20,18,21,11.3333333333333,12.5263157894737,11.9,11.9,NA,11.9,11.3333333333333,13.2222222222222,53,48,52,52,NA,49,46,51,4.49056603773585,4.95833333333333,4.57692307692308,4.57692307692308,NA,4.85714285714286,4.66666666666667,5.17391304347826
237,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.4628170799374,21.2125785163229,23.296629255951,0.164562351455098,0.126538649158676,0.152299958351011,0.151194505164181,NA,0.124894865209693,0.11688567162033,0.132459921487783,21,19,20,20,NA,20,18,21,11.2857142857143,12.4736842105263,11.85,11.85,NA,11.85,11.2857142857143,13.1666666666667,53,48,52,52,NA,49,46,51,4.47169811320755,4.9375,4.55769230769231,4.55769230769231,NA,4.83673469387755,4.64705882352941,5.15217391304348
236,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.449039007953,21.2677663826209,23.28203680661,0.165244971243105,0.127276090818943,0.152150635616387,0.15211802210256,NA,0.12497858977306,0.116717174523883,0.132805868878536,21,19,20,20,NA,20,18,21,11.2380952380952,12.4210526315789,11.8,11.8,NA,11.8,11.2380952380952,13.1111111111111,53,48,52,52,NA,49,46,51,4.45283018867925,4.91666666666667,4.53846153846154,4.53846153846154,NA,4.81632653061224,4.62745098039216,5.1304347826087
235,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.452445660393,21.2585551561639,23.321253751631,0.165884263654697,0.127358663868088,0.152834233387879,0.152871786134925,NA,0.125646991892489,0.117698236634239,0.132832238061159,21,19,20,20,NA,20,19,21,11.1904761904762,12.3684210526316,11.75,11.75,NA,11.75,11.1904761904762,12.3684210526316,53,48,52,52,NA,49,46,51,4.43396226415094,4.89583333333333,4.51923076923077,4.51923076923077,NA,4.79591836734694,4.6078431372549,5.10869565217391
234,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.4274207811045,21.3203715633447,23.296629255951,0.166454418485462,0.127487375618472,0.153218313171976,0.153419584426554,NA,0.125693415575818,0.11783798150138,0.132791406392956,21,19,20,20,NA,20,18,21,11.1428571428571,12.3157894736842,11.7,11.7,NA,11.7,11.1428571428571,13,53,48,52,52,NA,49,46,51,4.41509433962264,4.875,4.5,4.5,NA,4.77551020408163,4.58823529411765,5.08695652173913
233,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.4461294691769,21.2391336742168,23.28203680661,0.167421521770056,0.128949563127617,0.153844667934174,0.15450267596231,NA,0.126232815856496,0.117432352869691,0.1340489566909,21,19,20,20,NA,20,19,21,11.0952380952381,12.2631578947368,11.65,11.65,NA,11.65,11.0952380952381,12.2631578947368,53,48,52,52,NA,49,46,51,4.39622641509434,4.85416666666667,4.48076923076923,4.48076923076923,NA,4.75510204081633,4.56862745098039,5.06521739130435
232,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.4116180671315,21.224719475121,23.2862366441361,0.167845659438165,0.129723590784934,0.153718130948106,0.154715917024472,NA,0.126167140308538,0.117235873914725,0.133972801420181,21,19,20,20,NA,20,18,21,11.047619047619,12.2105263157895,11.6,11.6,NA,11.6,11.047619047619,12.8888888888889,53,48,52,52,NA,49,45,51,4.37735849056604,4.83333333333333,4.46153846153846,4.46153846153846,NA,4.73469387755102,4.54901960784314,5.15555555555556
231,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.4061123588935,21.1633689664164,23.3171810188737,0.168448707585031,0.130197773403404,0.154078355112486,0.154980556987004,NA,0.126800352134682,0.118025584646061,0.134648698903227,21,19,20,20,NA,20,18,21,11,12.1578947368421,11.55,11.55,NA,11.55,11,12.8333333333333,53,48,52,52,NA,48,46,51,4.35849056603774,4.8125,4.44230769230769,4.44230769230769,NA,4.71428571428571,4.52941176470588,5.02173913043478
230,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.3608004615587,21.0890499814677,23.3102245886535,0.168836283588329,0.129160994969096,0.154784507187587,0.155722318730738,NA,0.126835758585912,0.118555953096413,0.135321378497096,21,19,20,20,NA,20,18,21,10.952380952381,12.1052631578947,11.5,11.5,NA,11.5,10.952380952381,12.7777777777778,53,47,52,52,NA,49,46,51,4.33962264150943,4.8936170212766,4.42307692307692,4.42307692307692,NA,4.69387755102041,4.50980392156863,5
229,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.3867148822575,21.0824306586685,23.236556347857,0.169920235374964,0.12943935961653,0.155520341113406,0.156562968280014,NA,0.127165191109666,0.11856088815591,0.135231460416726,21,19,20,20,NA,20,18,21,10.9047619047619,12.0526315789474,11.45,11.45,NA,11.45,10.9047619047619,12.7222222222222,53,47,52,52,NA,48,45,51,4.32075471698113,4.87234042553191,4.40384615384615,4.40384615384615,NA,4.77083333333333,4.49019607843137,5.08888888888889
228,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.3963333670855,21.1025983108739,23.285083509112,0.171223131155659,0.129692010937286,0.156166330562399,0.157699447899208,NA,0.127194789193125,0.118539167148386,0.135408393463254,21,19,20,20,NA,20,18,21,10.8571428571429,12,11.4,11.4,NA,11.4,10.8571428571429,12.6666666666667,53,47,52,52,NA,48,45,51,4.30188679245283,4.85106382978723,4.38461538461539,4.38461538461539,NA,4.75,4.47058823529412,5.06666666666667
227,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.3386081063624,21.0804638518502,23.285083509112,0.17240651404396,0.130250691407392,0.156537834844682,0.158052746356191,NA,0.127794890331625,0.119023529614409,0.136008997884714,21,19,20,20,NA,20,18,21,10.8095238095238,11.9473684210526,11.35,11.35,NA,11.35,10.8095238095238,12.6111111111111,53,47,52,52,NA,48,45,51,4.28301886792453,4.82978723404255,4.36538461538461,4.36538461538461,NA,4.72916666666667,4.45098039215686,5.04444444444444
226,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.4047550818387,21.2047593283899,23.2948611073157,0.173112457562166,0.131009077466514,0.157200297526257,0.159368927377005,NA,0.128185705724014,0.11921635914899,0.136455680606554,21,19,20,20,NA,20,18,21,10.7619047619048,11.8947368421053,11.3,11.3,NA,11.3,10.7619047619048,12.5555555555556,53,47,52,52,NA,48,45,51,4.26415094339623,4.80851063829787,4.34615384615385,4.34615384615385,NA,4.70833333333333,4.43137254901961,5.02222222222222
225,23.3721110136735,21.8953283778285,22.6300478209759,22.6300478209759,NA,22.3578668458872,21.1035699455798,23.2876830185082,0.17372640136987,0.132058240845639,0.158159393714913,0.159786498206651,NA,0.128110307822514,0.120128539321842,0.136519909289648,21,19,20,20,NA,20,18,21,10.7142857142857,11.8421052631579,11.25,11.25,NA,11.25,10.7142857142857,12.5,53,47,52,52,NA,48,45,51,4.24528301886792,4.78723404255319,4.32692307692308,4.32692307692308,NA,4.6875,4.41176470588235,5
224,23.3721110136735,21.8953283778285,22.6300478209759,22.6226196733948,NA,22.3187098824723,21.1040889373644,23.2624726826612,0.174440683694097,0.132459087286779,0.158535809515624,0.160289704701243,NA,0.128526444519323,0.120526276699089,0.136696195435941,21,19,20,20,NA,20,18,21,10.6666666666667,11.7894736842105,11.2,11.2,NA,11.2,10.6666666666667,12.4444444444444,53,47,52,52,NA,48,45,51,4.22641509433962,4.76595744680851,4.30769230769231,4.30769230769231,NA,4.66666666666667,4.3921568627451,4.97777777777778
223,23.3721110136735,21.8953283778285,22.6300478209759,22.6226196733948,NA,22.3163194868363,21.0896486066899,23.2742774010478,0.175147741934382,0.134104529957993,0.158775742519995,0.159986403789353,NA,0.128667141337065,0.120013927384218,0.136949597059542,21,19,20,20,NA,20,18,21,10.6190476190476,11.7368421052632,11.15,11.15,NA,11.15,10.6190476190476,12.3888888888889,53,47,52,52,NA,48,45,51,4.20754716981132,4.74468085106383,4.28846153846154,4.28846153846154,NA,4.64583333333333,4.37254901960784,4.95555555555556
222,23.3721110136735,21.8953283778285,22.6300478209759,22.6226196733948,NA,22.2900062164146,21.1214927005453,23.2091194154913,0.176214686895712,0.134615534819893,0.159720425934443,0.160639445002283,NA,0.128907947854241,0.120410494144832,0.137190833965294,21,19,20,20,NA,20,18,21,10.5714285714286,11.6842105263158,11.1,11.1,NA,11.1,10.5714285714286,12.3333333333333,53,46,52,52,NA,48,45,51,4.18867924528302,4.82608695652174,4.26923076923077,4.26923076923077,NA,4.625,4.35294117647059,4.93333333333333
221,23.3721110136735,21.8953283778285,22.6300478209759,22.6226196733948,NA,22.2825598281953,21.0442005088533,23.2948611073157,0.177502466910183,0.134939769982385,0.160907189784356,0.161329059021556,NA,0.129280677415504,0.120383261224326,0.137639838514008,21,19,20,20,NA,20,18,21,10.5238095238095,11.6315789473684,11.05,11.05,NA,11.05,10.5238095238095,12.2777777777778,53,46,52,52,NA,48,45,51,4.16981132075472,4.80434782608696,4.25,4.25,NA,4.60416666666667,4.33333333333333,4.91111111111111
220,23.3721110136735,21.8953283778285,22.6300478209759,22.5509464063215,NA,22.3307396023936,21.0883147806347,23.2673358435621,0.178279309097227,0.135569139201207,0.161299078720021,0.162740673108818,NA,0.129631451709102,0.121044246580187,0.138095850360027,21,19,20,20,NA,20,18,21,10.4761904761905,11.5789473684211,11,11,NA,11,10.4761904761905,12.2222222222222,53,46,52,52,NA,48,45,51,4.15094339622642,4.78260869565217,4.23076923076923,4.23076923076923,NA,4.58333333333333,4.31372549019608,4.88888888888889
219,23.3721110136735,21.8953283778285,22.6300478209759,22.5509464063215,NA,22.2959250783739,21.0499668827843,23.2624726826612,0.179901085528776,0.135022713516937,0.161473602112913,0.163559146348128,NA,0.130011332656144,0.120778045405521,0.139322247218511,21,19,20,20,NA,20,18,21,10.4285714285714,11.5263157894737,10.95,10.95,NA,10.95,10.4285714285714,12.1666666666667,53,46,52,52,NA,48,45,51,4.13207547169811,4.76086956521739,4.21153846153846,4.21153846153846,NA,4.5625,4.29411764705882,4.86666666666667
218,23.3721110136735,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.2646566743889,21.0426063092425,23.2231878402424,0.180587702329131,0.135289806353852,0.161998397336284,0.163008750773248,NA,0.130087649039573,0.121380107562197,0.139230149120846,21,19,20,20,NA,20,18,21,10.3809523809524,11.4736842105263,10.9,10.9,NA,10.9,10.3809523809524,12.1111111111111,53,46,52,52,NA,48,45,51,4.11320754716981,4.73913043478261,4.19230769230769,4.19230769230769,NA,4.54166666666667,4.27450980392157,4.84444444444444
217,23.3721110136735,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.2406990817806,21.0212073879543,23.1933989249841,0.181057675025477,0.135877292524625,0.163384199303588,0.163996359765537,NA,0.130696608022929,0.121189450794083,0.139069491396244,21,19,20,20,NA,20,18,21,10.3333333333333,11.4210526315789,10.85,10.85,NA,10.85,10.3333333333333,12.0555555555556,53,46,52,52,NA,48,45,50,4.09433962264151,4.71739130434783,4.17307692307692,4.17307692307692,NA,4.52083333333333,4.25490196078431,4.82222222222222
216,23.3721110136735,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.2306201488149,21.029834985589,23.2271843332202,0.181638055095098,0.135555233873605,0.16308539555938,0.164643848059465,NA,0.131306581136956,0.122515143435285,0.13933506466645,21,19,20,20,NA,20,18,21,10.2857142857143,11.3684210526316,10.8,10.8,NA,10.8,10.2857142857143,12,53,46,52,52,NA,48,45,51,4.07547169811321,4.69565217391304,4.15384615384615,4.15384615384615,NA,4.5,4.23529411764706,4.8
215,23.3721110136735,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.254507354705,21.0785368547448,23.2219947789988,0.183128095488884,0.136397424479323,0.163886775218197,0.165945342127845,NA,0.131477048143763,0.122838747049623,0.14012401572299,21,19,20,20,NA,20,18,21,10.2380952380952,11.3157894736842,10.75,10.75,NA,10.75,10.2380952380952,11.9444444444444,53,46,52,52,NA,48,45,51,4.05660377358491,4.67391304347826,4.13461538461539,4.13461538461539,NA,4.47916666666667,4.2156862745098,4.77777777777778
214,23.3721110136735,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.2300841122756,21.0180214410665,23.2091194154913,0.183689228639921,0.136033478842799,0.165648873766004,0.167259142637792,NA,0.13125370283934,0.122168511984419,0.140632864559521,21,19,20,20,NA,20,18,21,10.1904761904762,11.2631578947368,10.7,10.7,NA,10.7,10.1904761904762,11.8888888888889,53,46,52,52,NA,48,45,51,4.0377358490566,4.65217391304348,4.11538461538461,4.11538461538461,NA,4.45833333333333,4.19607843137255,4.75555555555556
213,23.1451113549638,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.2522002303141,21.0491890106882,23.2197823254498,0.185091585503109,0.136197741525309,0.166595800041074,0.168069912310641,NA,0.131871463929789,0.121849436198011,0.140785678003601,21,19,20,20,NA,20,18,21,10.1428571428571,11.2105263157895,10.65,10.65,NA,10.65,10.1428571428571,11.8333333333333,53,46,52,52,NA,48,45,51,4.0188679245283,4.6304347826087,4.09615384615385,4.09615384615385,NA,4.4375,4.17647058823529,4.73333333333333
212,23.1451113549638,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.1783539111387,20.850648138281,23.1907994155879,0.186110980721515,0.13649187118177,0.167038107386696,0.169142104698725,NA,0.131914130788507,0.122728370452255,0.14110136984249,21,19,20,20,NA,20,18,21,10.0952380952381,11.1578947368421,10.6,10.6,NA,10.6,10.0952380952381,11.7777777777778,53,46,52,52,NA,48,44,50,4,4.60869565217391,4.07692307692308,4.07692307692308,NA,4.41666666666667,4.24,4.81818181818182
211,23.1451113549638,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.2093488819614,20.9470472009881,23.2199876820034,0.186688482936373,0.137099724852097,0.167780212205188,0.170046100502653,NA,0.132548869491346,0.123158129058884,0.141988117100302,21,19,20,20,NA,20,18,21,10.047619047619,11.1052631578947,10.55,10.55,NA,10.55,10.047619047619,11.7222222222222,53,46,52,52,NA,48,45,51,3.9811320754717,4.58695652173913,4.05769230769231,4.05769230769231,NA,4.39583333333333,4.13725490196078,4.68888888888889
210,23.1451113549638,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.2025960923529,20.9052988744494,23.1948429749011,0.187192806782038,0.138006873746172,0.168242364082325,0.170513773083693,NA,0.132650149452926,0.122358942994365,0.141522335367432,21,19,20,20,NA,20,18,21,10,11.0526315789474,10.5,10.5,NA,10.5,10,11.6666666666667,53,46,52,52,NA,47,44,50,3.9622641509434,4.56521739130435,4.03846153846154,4.03846153846154,NA,4.46808510638298,4.2,4.77272727272727
209,23.1451113549638,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.1895731158458,20.9711136509388,23.1830400100257,0.188152086411387,0.13874034982214,0.169844611449537,0.170432307291163,NA,0.133136433531363,0.123286166005289,0.142272421861433,21,19,20,20,NA,20,18,21,9.95238095238095,11,10.45,10.45,NA,10.45,9.95238095238095,11.6111111111111,53,46,52,52,NA,48,44,50,3.94339622641509,4.54347826086957,4.01923076923077,4.01923076923077,NA,4.35416666666667,4.18,4.75
208,23.1451113549638,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.1310607028953,20.9585467936052,23.1915066624001,0.189334323529761,0.139347723186801,0.171329169616682,0.170949003172807,NA,0.133433207563695,0.124408433044256,0.143147311535846,21,19,20,20,NA,20,18,21,9.90476190476191,10.9473684210526,10.4,10.4,NA,10.4,9.90476190476191,11.5555555555556,53,46,52,52,NA,47,44,50,3.92452830188679,4.52173913043478,4,4,NA,4.42553191489362,4.16,4.72727272727273
207,23.1451113549638,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.1563067762187,20.9847263764438,23.1717229923082,0.18974181911232,0.140145008762223,0.171808519210815,0.171623530437223,NA,0.133826514393015,0.123841438788042,0.143239905751621,21,19,20,20,NA,20,18,21,9.85714285714286,10.8947368421053,10.35,10.35,NA,10.35,9.85714285714286,11.5,53,46,52,52,NA,47,44,50,3.90566037735849,4.5,3.98076923076923,3.98076923076923,NA,4.40425531914894,4.14,4.70454545454545
206,23.1451113549638,21.8953283778285,22.6226196733948,22.5509464063215,NA,22.1865239277328,20.8795572872992,23.17451381023,0.190642934823342,0.140136206740056,0.171817999455859,0.172421325955948,NA,0.13418646899438,0.124225242249415,0.143952214833403,21,19,20,20,NA,20,18,21,9.80952380952381,10.8421052631579,10.3,10.3,NA,10.3,9.80952380952381,11.4444444444444,53,46,52,52,NA,47,44,50,3.88679245283019,4.47826086956522,3.96153846153846,3.96153846153846,NA,4.38297872340426,4.12,4.68181818181818
